회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,권순선 위원,28,"교육감님 어제 시정연설에서도 말씀하셨고 기본적인 교육감님의 교육정책의 방향 이런 데 있어서는 다양성의 인정이라든지 창의교육이라든지 미래교육 이런 방향에 대해서는 상당히 공감하는 바가 많이 있었습니다. 제가 오늘 말씀드리고 싶은 것은 좀 더 그런 방향 속에서 학교현장, 우리들이 교육현장이라고 얘기할 때는 학생들이 12년간 학교에서 생활하지 않습니까? 그런 학교현장에 좀 더 발을 딛고 학교현장에서 제도적으로 실천할 수 있는, 그리고 실현 가능하고 그것의 결과가 나오는 그런 방향으로 더 밀착하셔야 되지 않겠나 저는 그런 생각을 해봤습니다. 교육감님께서 제도정치와 시민정치의 두 개의 바퀴가 같이 가야, 투트랙으로 가야 우리의 민주주의가 발전한다는 말씀도 하셨는데 이제까지 1기가 시민정치라고 할까요? 이런 점에서 여러 가지의 방향과 사회적인 제도 속에서 학교를 보호하고 교육을 보호하려고 하셨던 생각, 그리고 학교 밖에 대해서 많은 관심을 기울이셨던 것, 이런 부분들을 지나서 좀 더 학교에 천착해서 우리의 교육제도라든지 현실의 제도가 제대로 실행이 되고 있는지, 그리고 그것이 실행이 되지 않는다면 어떻게 할 것인지 좀 더 학교 안으로 눈을 돌리시고 그 속에서 우리의 어떤 교육적 성과를 내야 되는 게 필요하지 않을까 이런 의문이 많이 들었습니다. 제가 왜 이런 말씀을 드리냐면요 그 감사내용을 죽 살펴봤더니 과연 학교가 이렇게 총체적 부실이었나, 이렇게 부적정한 사례가 난무하고 있었나, 과거부터 이랬나, 아니면 원래 있던 게 정보가 드러나니까 이렇게 많아 보이는 건지, 아니면 지금에 와서 이렇게 부실과 부적정, 불공정 이런 것들이 난무하고 있는지 그런 의문이 들었습니다. 그래서 학교와 그 부분에 대한 관리를 교육청에서 한다고 하지만 관리책임을 제대로 하고 있었나, 도대체 교육청은 뭐 하고 있었나 이런 의문이 좀 들었거든요. 그래서 교육감님께 그런 청을 하고 싶은데 그 지점에 대해서 어떻게 생각하시는지 답변 듣고 싶습니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,교육감 조희연,29,"지금 김경 위원님 말씀하고도 일맥상통한다고 저는 생각이 듭니다. 아마 저희 2기의 핵심 교육정책의 방향도 그렇게 되어야 되지 않을까 싶습니다. 그러니까 저희의 다양한 혁신교육정책이 학교 현장에 안착하고 학교 현장 교육을 부담스럽게 하는 게 아니라 학교 현장을 지원하는 방식으로 이렇게 되는, 그래서 이제 그와 관련해서 혁신교육의 가장 핵심을 저희는 수업혁신, 평가혁신 이렇게 그 부분이 사실 강조가 조금 부족했던 부분도 있습니다. 그래서 지금 저희가 초등과 중등을 중심으로 정책국에서 수업혁신, 1기에서도 질문이 있는 교실이라는 정책이 있었습니다만 지금 다시 재구성해서 수업혁신 그리고 평가혁신에 대한 2기의 종합적인 방안 이것을 지금 준비하고 있고요. 전체적으로는 학교에 여백이 생기도록, 선생님에게 여백이 생기도록 하는 게 굉장히 중요한 부분 같습니다. 그래서 그것은 전에도 한번 잠깐 말씀을 간단히 드렸습니다만 교육지원청을 재구조화하는 방식으로, 저는 그러니까 그걸 학교 업무 정상화, 그러니까 학교 업무 부담을 덜어드리는 구조적 대책이다 이렇게 생각을 하고요. 저희 지금 조직개편 논의의 핵심도 학교를 편하게 하는 거고 학교에 여백을 주고 선생님에게 여백을 드리는 것이다 이렇게 생각을 하고 지금 조금 구조적인 해법을 저희가, 위원님들에게는 아마 내년 초나 이렇게 되면, 조례 개정하고도 다 연관되기 때문에 그렇게 지금 하고 있다고 말씀드리고요. 후반부에 말씀하신 학교 불신 문제, 그거에 대한 관리 책임 문제, 최근에 사립유치원을 포함한 이런 부분에 대해서는 저희가 조금 책임을 통감한다는 말씀을 드립니다.",교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,권순선 위원,30,"최근의 그런 부분만은 아닌 것 같고 지금 답변에서도 제가 느끼는 것입니다만 말씀은 다 맞는 말씀입니다. 다만, 이것이 현장에서 실제로 그렇다, 그리고 그렇게 느껴진다, 그리고 그 속에서 교육하는 사람들 그리고 교육을 또 받고 있는, 배움을 실천하고 있는 그러한 학생들, 그래서 교사와 학생들이 그것을 느끼고 신나야 되는 것 아니겠습니까?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,교육감 조희연,31,그렇습니다.,교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,권순선 위원,32,"그 지점에서 정말 현장에서 요구하는 것, 그것을 들으시고 그 문제들을 어떻게 해결할 건지 그 생각을 하셔야 될 것 같습니다. 우리가 혁신학교, 그동안 혁신학교는 사실 학교의 정상화라는 그런 틀에서 시작한 것 아니겠습니까?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,교육감 조희연,33,"네, 그렇습니다.",교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,권순선 위원,34,"그동안의 학교가 갖고 있는 여러 가지 문제들을 개선해 보고자 그렇게 해서 혁신학교를 했던 것이고요. 그리고 지금 혁신학교가 한계에 부딪혀 있다는 것도 아실 것입니다. 그리고 많은 선생님들이 혁신학교를 기피하고 부모들 사이에서는 혁신학교를 둘러싼 갈등이 증폭되고 있고, 물론 좋아하시는 분들도 많이 계시죠. 학생들은 다 좋아하고요. 그런데 고등학교에서 혁신학교가 갖고 있는 한계 여러 가지 문제들을 어떻게 돌파할 것인지 우리가 혁신학교 3기에 들어가서 어떤 방향으로 혁신학교를 계속 이끌어갈 것이며 혁신학교를 둘러싼 다른 학교들이나 이쪽까지도 어떻게 견인해 낼 것인지 이런 방향에 대해서 보다 실천적으로 답변을 주셔야 될 것 같습니다. 질문이 있는 교실 이런 것들은 별로 답이 되지 않습니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,교육감 조희연,35,"그 부분은 제 입장에서는 이런 해석을 좀 갖고 있습니다. 권 위원님이 지적하신 부분이 맞고요. 이제 문제는 저는 이게 대표적으로 혁신교육 정책의 중심에 혁신학교와 혁신교육지구가 있지 않습니까? 그리고 예를 들면 혁신교육지구 같은 것은 모든 마을교육단체 공동체가 주장해서 제가 그걸 수용해서 출발할 때는 2개 구였습니다만 22개가 됐고 이제 25개 전체가 하는 상황, 저는 이걸 일종의 실패의 위기라기보다는 성공의 위기다 이렇게 봅니다. 성공에 따른 새로운 도전점들이 나오는 것이다 저는 그렇게 생각을 갖고 있습니다. 그러니까 혁신학교도 저는 2단계 발전의 방향, 혁신교육지구도 2단계 발전의 방향 이걸 실패의 위기로 볼 필요는 저는 없을 것 같아요. 오히려 확산이 되는, 예를 들면 이런 것입니다, 혁신학교도 열정으로 똘똘 뭉친 몇몇의 교사가 중심이 된 일부의 혁신학교를 할 때는 긴장이 별로 없습니다. 그러나 이게 굉장히 광범위하게 확산될 때는 이제 새로운 도전이 나타나는 거죠. 그리고 처음에는 열정으로 모든 부담들을 기꺼이 받아놔서 했습니다만 이제 확대되다 보면 일반교사들의 입장에서는 말씀하신 것처럼 혁신학교에 가기가, 좀 일이 많지 않냐 이런 생각을 하시는 분들도 있거든요. 그리고 혁신교육지구도 아까 김경 위원님도 말씀하셨습니다만 마을결합형 다양한 교육 프로그램이 학교에 부담을 줄 수도 있다고 얘기하는 분도 나오시는 것입니다. 이전에는 전혀 하지 않았던 거거든요. 그래서 물론 이 자체도 저희가 해결책을 마련해야 되기 때문에 지금 저희가 계속 회의를 하고 있습니다. 그래서 이 부분은 어떻게든지 새로운 돌파를 해 가겠다 이렇게 말씀을 드립니다.",교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,권순선 위원,36,"마지막으로 한 말씀만 더 드리겠습니다. 실패의 위기로 보지 않는다는 말씀 동의합니다. 그것을 실패했다고 단언하고 싶지도 않고요, 계속 발전하기 위한 하나의 진통이라고 생각을 하고요. 그리고 중요한 건 아까 맨 처음 제 말씀처럼 이제까지의 그런 혁신학교의 사업과 여러 가지의 혁신교육지구 사업이 사람의 어떤 열정으로 이루어졌다면 즉 사람에 의해서 이루어졌다면 이제부터는 그것이 제도적으로 안착되어야 한다는 생각을 갖습니다. 그 제도적으로 안착되기 위해서 우리가 무엇을 해야 되는지 현장에서 답을 구했으면 좋겠다 이런 말씀입니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,교육감 조희연,37,"네, 100% 동감입니다.",교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,권순선 위원,38,이상입니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,위원장 장인홍,39,수고하셨습니다. 다음은 김수규 위원님 질의해 주시기 바랍니다.,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청(1)",2018.11.02 금요일,김수규 위원,40,"김수규 위원입니다. 복잡 다양한 사회 구조에 맞는 교육의 방향, 과제 그다음에 전략을 교육진로에 맞게 구상하고 추진하고 있는 부분에 대해서는 진심으로 감사드립니다. 우리 교육감께서 앞으로 교육비전과 교육지표 그리고 다섯 가지의 교육정책 그리고 7대 전략과제를 발표하셨습니다. 이거를 전체적으로 맥락을 죽 훑어보면 각자 따로따로 좀 분리된 느낌이 든다는 거죠. 이게 연관성이 있는 것처럼 느껴져야 되는데 분리된 것처럼 느껴지는 것은 저만의 생각일까 싶은 생각이 듭니다. 이런 말이 있죠. 건전한 신체에 건전한 정신이 깃든다. 사실 학교교육이 인성교육에 중요한 거라고 생각이 되는데요, 이 7대 전략과제에 보면 학력신장 부분에 대해서는 상당히 많은 포션이 포함되어 있는데 시설개선이나 환경개선에 대한 부분이 좀 미약하지 않나 그런 생각이 좀 듭니다. 이 부분에 대해서 답변 좀 부탁드립니다.",위원
