회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,김용연 위원,36,"제가 메모된 내용만 죽 읽겠습니다, 시간이 없습니다. 복지ㆍ문화시설, 장애인연수시설, 장애인치과병원, 도서관, 공연장, 수영장 2023년 12월 준공예정. 백석초등학교 교장 통학로 안전확보계획서 승인불가, 바로 이게 님비현상입니다. 통학로 안전확보계획서 제출을 했는데 학교장 왈 “안전대책협의체 구성하기 전에 학부모들하고 합의서를 먼저 가져와라.” 부자도 가난한 자도 건강한 자도 병든 자도 다같이 이 세상을 살아가고 있습니다. 장애인도 지역주민이며 지역사회의 구성원입니다. 백석초 교장, 학부모 동의 받아와라 이러한 동떨어진 그런 교육행정은 교육감님 색깔하고는 맞지 않다고 봅니다. 집값 떨어진다, 장애인이 있으면 혐오스럽다, 서울장애인부모연대가 13일까지 답을 주지 않을 경우에는 백석초등학교 앞에서 농성에 들어간다고 합니다. 저 또한 그 자리에 서있을 겁니다. 교육감님, 충분히 동의하시죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,교육감 조희연,37,저는 지금 김 위원님 말씀에 100% 동의하고요. 어울림플라자가 저는 그 지역에 정말 주민들이 환영하는 시설로 들어가야 된다 이렇게 생각을 하고요. 어제도 아까 위원님 말씀하셨는데 저희 관련자가 가서 일단 만나도록 했고 경청도 했습니다. 그리고 제가 상황파악을 했습니다. 그래서 위원님과 협의하면서 적극적으로 그리고 다행히 제가 체크하는 과정에서 현재 학부모 대표님들이 어울림플라자가 들어오는 것 자체에 대해서 반대하지 않는 것으로 일단 들었습니다. 그래서 적극적으로 저희가 함께 노력하겠다는 말씀드립니다.,교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,김용연 위원,38,"충분히 이런 민원 부분을 우리 조희연 교육감께서는 해결해 주시고도 남을 역량을 갖춘 분이시다. 그 예로 저희 지역 내에 특수학교 서진학교가 들어서기까지의 과정, 누구보다도 제가 교육감님의 헌신적인 노력을 보고 있었습니다. 저 또한 같이 동참을 했고요. 꼭 조속한 시일 내에 착공이 이루어지기를 성원합니다. 이상입니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,위원장 최기찬,39,김용연 부위원장님 질의하신다고 수고하셨습니다. 우리 위원님들께 잠깐 협조를 부탁드릴 말씀을 먼저 드리겠습니다. 질의시간이 5분입니다. 5분이면 아무래도 빠듯합니다. 질의답변이 5분이니까 빠듯한데 가능한 저도 시간에 대해서 융통성 있게 하려고 합니다. 그러니까 위원님들께서도 질의를 압축적으로 핵심을 선택해서 5분 안에 쓰시겠다는 마음으로 질의해 주신다면 정말 오늘 원활한 감사 진행하는 데 도움이 될 것이라고 판단됩니다. 부탁드리겠습니다. 다음은 권순선 위원님 질의순서가 되겠습니다. 질의해 주십시오.,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,권순선 위원,40,교육감님과 더불어서 우리 모든 교직원분들이 지난 코로나 시기에 너무 많은 수고와 노력을 기울이신 점에 대해서 감사를 드리면서 질의하도록 하겠습니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,교육감 조희연,41,"네, 고맙습니다.",교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,권순선 위원,42,"두 가지 점을 이야기하겠습니다. 한 가지는 지난 코로나로 인해서 많은 사람들이 여러 가지를 느낀 것 같아요. 그런데 그중에서 제가 많은 학부모님들을 만나 뵈었을 때 하시는 말씀이 학교가 이렇게 중요한지 몰랐다 이런 얘기를 많이 하셨습니다. 학교가 문을 닫으니 학부모님들도 아이들을 어떻게 해야 될지 몰라서 전전긍긍하시고 휴가를 낸다든지 아이들 케어에 상당한 어려움을 겪으신 것 같아요. 그뿐만 아니라 학교가 문을 닫게 되니까 학교 내 교육격차라든지 이런 것들도 상당히 커졌고 이래서 여러 가지로 문제가 있다는 것을 아주 여실하게 보여주었던 것 같습니다. 그런 가운데에서 우리 교육감님이 서울형 블렌디드러닝으로 학교효과 높이고 취약층 교육지원 강화해 격차를 줄인다는 보도자료를 내신 바 있는데요. 제가 생각하기에는……. 어제 유정희 의원님의 5분발언이 있으셨죠? 학급당 인원 수가 20명 이내로 들어가야 된다. 저희가 코로나 시기에 3분의 1 등교, 3분의 2 등교 모든 것들이 다 학교의 밀도를 낮추는 것이었잖아요? 그런 점에서 20명 이하의 학교 교실 구성원이랄까 학급당 학생 수 이게 앞으로 코로나 이런 것과 유사한, 더 강한 것들이 일어날지 모르는 상황에서 그런 대처가 근본적인 대처라고 생각하는데 거기에 대해서 교육감님 어떻게 생각하는지 말씀해 주시고요. 또 한 가지 제가 말씀드리겠습니다. 어제 시정연설하실 때 마지막에 서울시교육청의 핵심정책이 될 것이라고 말씀하신 것이 생태전환교육입니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,교육감 조희연,43,네.,교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,권순선 위원,44,생태전환교육이 작년에 우리가 예산심의 하고 이럴 때 약간의 논란이 있었던 부분이기도 합니다. 과학교과에서 중심적으로 진행하는 생태전환교육. 이 생태전환교육이 제가 언뜻 듣기에는 이것이 또한 범교과 운영에 한 가지가 되지 않을까라는 생각이 들거든요. 지난 6월에 우리 교육감님께서 그때도 보도자료를 내신 바 있어요. 코로나 장기화 대비해서 정규교육과정 외 의무교육 면제에 대한 특별법을 제안하셨죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,교육감 조희연,45,그렇습니다.,교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,권순선 위원,46,그런데 이게 제가 생각하기에 두 가지 문제점이 있는데요. 코로나 시기에만 범교과 과정의 문제를 해소한다고 해서 이 문제가 해결되는 것은 아니라는 생각이 들고요. 그리고 또 한 가지는 조금 아까 말씀드린 생태전환교육 이런 것들이 오히려 범교과 과정들을 교육감께서 부추기는 그런 요인이 되지 않을까라는 생각이 들어서 그 점에 대해서 질의하겠습니다. 답변해 주십시오.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,교육감 조희연,47,"두 가지 다 굉장히 중요한 지점이고요. 어제 유정희 의원님도 해 주셨고 지금 권 위원님도 강조를 해 주셔서 감사드리고요. 지금 코로나 대응에 따른 방역의 관점에서건 교육의 질의 관점에서건 학급당 학생 수 문제가 가장 핵심적인 문제인 것 같습니다. 그래서 이탄희 국회의원 같은 경우에도 법안도 발의하는 그런 상황인 것 같습니다. 그래서 저도 내일 시도교육감님 총회가 열리는데 제가 그 안건을 내서 학급당 학생 수 20명을 새로운 기준점으로 설정하는 것이 필요하다는 공동합의문을 내는 방향으로 안건을 제출하고 있고, 저희도 그렇게 노력하겠다는 말씀드리고요. 단지 고민은 올해도 중등교원 수하고 초등교원 수가 초등은 370명 정도로 됐는데 중등은 430명 이렇게 대폭 감소돼 있습니다. 그래서 지금 상당히 심각한 상황이었습니다. 그래서 이 완충을 지금 어떻게 해야 될지, 교육부에서는 이미 통고를 한 상태이기 때문에 저희가 그 한계 내에서 어떻게 완충을 할지 고민하고 있고요. 그 부분은 추후에 보고말씀을 드리도록 하겠습니다. 그리고 두 번째, 지금 생태전환교육이라는 새로운 시대적 요구에 부응하는 정책조차도 학교에 부담을 주는, 교육과정에 부담이 되는 추가적인 것이 되지 않도록 해야 된다는 말씀으로 저는 이해를 했습니다. 그것 굉장히 중요한 말씀이고요. 그래서 생태전환교육 저희 TF에서는 이 부분은 아예 추가하는 방식으로 안한다, 지금 말씀하신 대로 범교과 방식이건 혹은 저희가 통합적 접근이라고 말도 쓰고 그렇게 아예 방향 자체, 방법론을 바꾸자. 이제는 추가되는 것은, 지금 학생들의 경우는 20개 필수과목이 151시간이 된 것으로 돼 있습니다. 교직원도 40~50개 의무교육 연수를 해야 되는 상황이라고 그럽니다. 그래서 이 부분에 대해서는 큰 틀의 국가교육과정을 개편할 때 변화가 있어야 되고요. 우선 단기적으로 생태전환교육이 위원님 말씀대로 추가적인 부담이 되지는 않도록 그렇게 노력하겠다는 말씀을 드립니다.",교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,권순선 위원,48,"제가 두 가지 질의를 교육감님께 드린 것은 우리 서울시교육청의 핵심사업이라고 할까요, 그런 핵심사업 주장에 대해서 구조적인 변화를 끌어낼 수 있는 그런 주장들을 좀 더 강력하게 해 주시기를 요청드립니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 11개 교육지원청, 교육연구정보원(1)",2020.11.03 화요일,교육감 조희연,49,그 점은 고맙습니다.,교육감
